city,latitude,longitude
Edinboro,41.898514,-80.22251
Mettawa,42.233955,-87.86385
La Palma,33.860714,-118.03396000000001
Eastlake,41.653940000000006,-81.45039
Springtown,32.960236,-97.68257
New Bern,35.10849,-77.04411
Redford,42.379622999999995,-83.27971
Leominster,42.53083,-71.70838
Salida,37.710716,-121.088486
Batesville,35.770115000000004,-91.65118000000001
Arizona,41.81443,-96.13363000000001
Eliot,43.122654,-70.7873
Tenleytown,38.94956,-77.08581
Falmouth,41.5515,-70.61475
Meadville,41.627205,-80.15483
Brookhaven,31.58418,-90.40661999999999
North Wales,40.21094,-75.27823000000001
Blythewood,34.21432,-80.97398000000001
Culloden,38.4156,-82.0515
Hoover,33.405390000000004,-86.81138
Oceanside,33.197753999999996,-117.37714
Fennimore,42.9836,-90.6554
Minden,32.5714,-93.41799999999999
Merritt Island,28.539170000000002,-80.672
Oak Lawn,41.71087,-87.75811
White Sulphur Springs,37.79651,-80.29757
Corvallis,44.603786,-123.27327
Puyallup,47.205048,-122.30561000000002
West Point,41.39148,-73.95597
Cutler Bay,25.5783,-80.3377
Port Lavaca,28.615,-96.62609
Timonium,39.43705,-76.61969
Gilroy,37.019257,-121.57481399999999
Lakewood Ranch,27.3863,-82.4332
Sunset Hills,38.538940000000004,-90.40734
Adelanto,34.582770000000004,-117.40921999999999
Woodstock,34.101490000000005,-84.51938
West Fargo,46.886112,-96.9
Brenham,30.16688,-96.39774
Cazenovia,42.922035,-75.81567
Mineral Ridge,41.142497999999996,-80.77351
Selah,46.65402,-120.53007
Sweetwater,35.584,-84.4781
Township of Brick,40.08635,-74.11822
Southington,41.63919,-72.90332
Essex,39.334538,-76.47306999999999
Mount Vernon,48.42122,-122.33405
Amelia,39.0222,-84.2256
Glen Dale,39.932938,-80.75527
Rockwall,32.91537,-96.41452
New Buffalo,41.793929999999996,-86.74391999999999
Chautauqua,42.21008,-79.46664399999999
Hutchins,32.6493,-96.71305
Mount Laurel,39.934,-74.891
Sun Prairie,43.209846,-89.18214
Bolingbrook,41.685417,-88.14307
Carlstadt,40.840379999999996,-74.0907
Smithville,35.947163,-85.82823
Ewing,40.26983,-74.79988
Cockeysville,39.47866,-76.649704
West Des Moines,41.57199,-93.74531
Osceola,41.03389,-93.7655
Paradise,39.77859,-121.58932
Merchantville,39.950935,-75.05236
Rittenhouse Square,39.94928,-75.1724
Del Norte,37.67889,-106.35337
Hampton Roads,36.97515,-76.34966999999999
Shirley,40.845209999999994,-72.87836
Picatinny Arsenal,40.93939,-74.55846
Zeeland,42.81252,-86.01865
North Kansas City,39.13,-94.56218
Ranson,39.2951,-77.86055
Rice Lake,45.494312,-91.73826600000001
Avenel,40.58038,-74.28515
Waterloo,42.49276,-92.34295999999999
Kiel,43.912304,-88.04195
Bridgeview,41.737457,-87.80391999999999
Wise,36.977657,-82.580536
Elmsford,41.05777,-73.82995600000001
Orange City,28.936531,-81.29549399999999
Westmont,41.79586,-87.97561999999999
Newville,40.16835,-77.38271
Pullman,46.73127,-117.17962
Passaic,40.851624,-74.13954
Wantage,41.24426,-74.55072
West Plains,36.728120000000004,-91.85237
Battle Ground,45.780777,-122.53277
Elmhurst,41.925903000000005,-87.96096999999999
Elkhart Lake,43.829464,-88.00842
Tullahoma,35.354523,-86.20083000000001
Suncook,43.17324,-71.40371999999999
Saukville,43.38738,-87.954216
Commerce City,39.80616,-104.89671000000001
Anacostia,38.8665,-76.98385999999999
Seven Hills,41.39533,-81.67624
Torrington,42.078686,-104.190506
Tahlequah,35.921859999999995,-94.96695
Blackwood,39.784003999999996,-75.05501600000001
Steamboat Springs,40.466879999999996,-106.82258600000002
Spring Grove,42.434771999999995,-88.24132
Thibodaux,29.763567,-90.85314
French Camp,37.88664,-121.28308
Greene,42.327923,-75.77611999999999
Owingsville,38.1448,-83.76408
Roseburg,43.203697,-123.35385
Lees Summit,38.912083,-94.4061
Cathedral City,33.84357,-116.45931999999999
Fairburn,33.57768,-84.59423000000001
Paterson,40.93557,-74.15899
Del Valle,30.133821,-97.64141
Brownsburg,39.846443,-86.37438
Walkersville,39.48621,-77.35193000000001
Union City,36.41281,-89.054436
Catlettsburg,38.3488,-82.6095
Saint Cloud,45.5608,-94.16249
Stow,42.43704,-71.50562
Dubuque,42.53897,-90.6905
Crystal Springs,31.990503000000004,-90.3549
Lake Buena Vista,28.393620000000002,-81.53868
Adrian,41.89755,-84.03716999999999
Reedsburg,43.52516,-89.98664000000001
Saint Maries,47.31435,-116.56267
Morenci,33.04337,-109.32698
Orrville,40.833107,-81.768456
Bardstown,37.80923,-85.4669
Florissant,38.83028,-90.312874
Braintree,42.208816999999996,-71.00073
Coffeyville,37.0373,-95.61636999999999
Oshkosh,44.02471,-88.54261
Ramsey,41.057320000000004,-74.14098
Florham Park,40.786133,-74.37357
West Hollywood,34.091537,-118.38202
Trafford,40.386720000000004,-79.7415
Meadows of Dan,36.73428,-80.45026999999999
Waynesboro,38.071740000000005,-78.87439
White Bear Lake,45.08469,-93.00994
Selma,32.40736,-87.0211
Wake Island,21.310541,-157.86311
Social Circle,33.65623,-83.71823
Wimauma,27.712529999999997,-82.29898
Spring Lake,35.16794,-78.97281
Pasco,46.3002,-119.12064
Atlantic City,39.36428,-74.42293000000001
Cactus,36.0523,-102.0024
Freehold,40.260406,-74.27453
Bend,44.098206,-121.28877
Osage City,38.628227,-95.83134
Morganville,40.3765,-74.24431
Shawano,44.78021,-88.590324
Cleburne,32.369156,-97.3486
Snoqualmie,47.52871,-121.82538999999998
Westchester,41.850590000000004,-87.882
Oceanport,40.315090000000005,-74.01746
Bettendorf,41.56722,-90.462
Hammonton,39.636509999999994,-74.80239
Wentzville,38.811440000000005,-90.85291
Commerce,42.59114,-83.49077
Livingston,40.79593,-74.31487
Walkerville,43.755173,-86.07585999999999
Chapel Hill,35.9132,-79.05584
Fort Lupton,40.096424,-104.80244
Emmitsburg,39.70454,-77.32693
Crane,38.89116,-86.90389
Normal,40.502163,-89.04007
Sullivan,39.584553,-88.6093
Wesley Chapel,28.18508,-82.35288
New Baltimore,39.98591,-78.7728
Brisbane,37.68646,-122.413086
Perkasie,40.37205,-75.29268
Shepherdstown,39.431213,-77.80714
Oak Creek,42.9118,-87.921906
Big Bend,42.89028,-88.19825
Sturtevant,42.715485,-87.91273000000001
Midway,31.82215,-81.39295
Holyoke,40.579456,-102.29019
Wyoming,42.88386,-85.70616
Alachua,29.782238,-82.47332
Mountlake Terrace,47.798504,-122.325226
McClellan,38.6603,-121.38799999999999
Eglin AFB,30.45907,-86.55026
Southampton,40.16834,-75.03730999999999
Conshohocken,40.07928,-75.30157
Jessup,41.463947,-75.5524
Ashley,41.5262,-85.06678000000001
Twentynine Palms,34.13556,-116.05417
Hinesville,31.845898,-81.5954
Long Island,40.61228,-73.42027
Jerome,42.724070000000005,-114.51865
Ford Island,21.36309,-157.96228
Maywood,41.87208,-87.84732
Granbury,32.4347,-97.7759
San Marino,34.1214,-118.10646000000001
Del Mar,32.96119,-117.26573
Nappanee,41.44283,-86.00139
Phillips,40.89723,-98.21478
Korea,38.63151,-78.01276999999999
Sauk Rapids,45.583694,-94.0572
Pataskala,39.959526000000004,-82.70659
Holbrook,40.81232,-73.07844
Clackamas,45.396679999999996,-122.53476
Wheat Ridge,39.772040000000004,-105.10141000000002
Willow Island,39.35841,-81.30816999999999
New Rochelle,40.916607,-73.78553000000001
Loves Park,42.32002,-89.05816
Toms River,39.954212,-74.193214
Navasota,30.388873999999998,-96.08454
Romeoville,41.647529999999996,-88.08951
Roselle,40.654877,-74.2826
Kilgore,32.405064,-94.89989
Rincon,32.329075,-81.256516
Wylie,33.00163,-96.55306
West Deptford,39.78798,-75.1813
Manalapan,40.257329999999996,-74.39571
North Miami,25.89009,-80.18670999999999
Willmar,45.12182,-95.043816
Fort George G Meade,39.10968,-76.73694
Rehoboth,41.847904,-71.25263000000001
Landenberg,39.763393,-75.80574
Bridgeville,40.378840000000004,-80.09533
Panama City Beach,30.158417,-85.763885
Hilton Head Island,32.143803000000005,-80.76049
Forest Hill,39.570507,-76.36106
Laplace,30.06659,-90.48008
Arcata,40.867805,-124.0935
Brodhead,42.615417,-89.38483000000001
Wauconda,42.27987,-88.146576
Comstock Park,43.0582,-85.66493
Weare,43.0948,-71.73063
New Town,47.98085,-102.49018000000001
Lackland AFB,29.38663,-98.61797
Glynco,31.22245,-81.5101
Dundee,41.95727,-83.65966
Braselton,34.10927,-83.76267
South Orange,40.746196999999995,-74.26079
Olivia,44.775223,-94.98917
Valdosta,30.8327,-83.27849
La Puente,34.028220000000005,-117.937996
Lake Bluff,42.278909999999996,-87.83424000000001
Fort Detrick,39.44155,-77.42408
Agana Heights,13.462720000000001,144.74326000000002
Limerick,40.19682,-75.53928
Cape Canaveral,28.40584,-80.60477
Plant City,28.003601,-82.097565
Egg Harbor Township,39.41323,-74.5757
Apple Creek,40.750443,-81.82938
Saxonburg,40.739326,-79.81618
Little Canada,44.9949,-93.1812
Colchester,44.511986,-73.18368000000001
Galveston,29.2997,-94.8211
Warrendale,40.666107000000004,-80.11261999999999
Iron River,46.092884000000005,-88.63763399999999
Milford Mill,39.347879999999996,-76.76997
Black Mountain,35.6179,-82.32123
Ridgeway,36.614395,-79.86496
Matawan,40.41483,-74.22959
Whittier,33.97918,-118.03284
Valhalla,41.07482,-73.77513
Bolton,42.429522999999996,-71.59893000000001
Lompoc,34.7388,-120.52506000000001
Wheeler Army Airfield,21.47587,-158.03738
Mauston,43.801064000000004,-90.09751
Joelton,36.313109999999995,-86.86528
Menands,42.69202,-73.72456
Schererville,41.47892,-87.45476
Brookshire,29.791973,-95.94655
Garden City Park,40.74093,-73.66263000000001
South Hackensack,40.8626,-74.04791999999999
Wellesley Hills,42.30843,-71.27866999999999
Sparks Glencoe,39.543240000000004,-76.68281999999999
White Marsh,39.383720000000004,-76.43218
Job,38.864166,-79.55722
San Gabriel,34.09778,-118.100784
Longwood,28.70305,-81.3384
Clovis,34.4048,-103.20523
Cudahy,42.959740000000004,-87.86147
Claremore,36.322666,-95.60464
Midwest City,35.44951,-97.3967
Walpole,43.026455,-72.43939
F E Warren AFB,41.166340000000005,-104.86275
New Richmond,45.10545,-92.54019
Ponchatoula,30.4329,-90.4569
North Baltimore,41.186935,-83.67557
Walla Walla,46.06458,-118.34302
Leonard,39.89643,-92.17851
Bayside,40.768440000000005,-73.77708
Kiln,30.40908,-89.43505
Lumber Bridge,34.8885,-79.07225
Saint Croix Falls,45.412895,-92.63361
Bensalem,40.1028,-74.929344
Barre,44.19801,-72.50208
Township of Moon,40.5134,-80.21006
Morton,39.906166,-75.33324
Milan,41.4288,-90.5717
Gwynedd Valley,40.18427,-75.25629
San Leandro,37.72493,-122.15608
Rutherford,40.82649,-74.10681
Kemmerer,41.79245,-110.53766999999999
Mountain Lakes,40.891684999999995,-74.43954000000001
Kearneysville,39.38816,-77.88555
Bolivia,34.0341,-78.16716
Kankakee,41.12003,-87.86115
HagÃ¥tÃ±a,13.47417,144.74778999999998
Fort Irwin,35.343123999999996,-116.61723
Pelham,40.90982,-73.80790999999999
Ocean City,38.3365,-75.08491
Bedford Park,41.762809999999995,-87.80006
Malin,42.01266,-121.4086
Kingwood,30.055815000000003,-95.1692
Moffett Field,37.415,-122.04806
Windham,43.808064,-70.42087
Visalia,36.33023,-119.29206
Anacortes,48.503933,-122.60406
Menasha,44.228992,-88.40153000000001
Irwin,40.356026,-79.677925
Richland Hills,32.81596,-97.22807
Williston,44.427659999999996,-73.08798
Harbor City,33.797367,-118.29645500000001
Bloomsbury,40.65399,-75.08655999999999
Vadnais Heights,45.05747,-93.07383
Westwood,40.991209999999995,-74.03264
Maple Plain,45.00719,-93.65579
Doswell,37.850143,-77.50608000000001
Denison,33.75566,-96.53666
Pine Grove,40.54842,-76.38468
Brockton,42.089874,-70.99146999999999
New Ulm,44.312459999999994,-94.46053
Kingsville,27.51587,-97.85611
North Austin,30.374654999999997,-97.67621
McGuire AFB,40.039770000000004,-74.58174
Crystal Lake,42.244254999999995,-88.310265
Clemmons,36.029236,-80.38346999999999
Springdale,36.2029,-94.1197
Ada,34.77453,-96.67834
Larkspur,37.934090000000005,-122.53525
Laredo,27.50641,-99.50754
Cynthiana,38.39035,-84.2941
Mayfield Village,41.555717,-81.47995
Holly,42.79197,-83.62773
Cullman,34.18014,-86.85110999999999
Standish,43.73591,-70.55199999999999
Pearl Harbor,21.355,-157.97221000000002
Crockett,31.270554999999998,-95.60889
Needham,42.283429999999996,-71.23283
Maiden,35.57569,-81.21175
Yuma,32.72532,-114.6244
East Greenwich,41.677975,-71.4909
Little Creek,38.2882,-77.3853
Ponte Vedra,30.173579999999998,-81.39563000000001
Groveport,39.850590000000004,-82.92579
International Falls,48.5822,-93.41149
Glen Rose,32.234590000000004,-97.75531
Carnegie,40.405229999999996,-80.0937
Point Mugu,34.08556,-119.06093999999999
Lewis Run,41.87444,-78.654
Port Orchard,47.52367,-122.66781999999999
Inkster,42.291637,-83.290375
Fair Oaks,38.6462,-121.26543999999998
Hermiston,45.850784000000004,-119.30213
Grand Island,40.92501,-98.34201
Rowland Heights,33.987213,-117.88803999999999
Cartersville,34.22847,-84.78953
Fort Hunter Liggett,35.95223,-121.23065
Tulare,36.205467,-119.34261000000001
Queen City,33.148740000000004,-94.15019000000001
American Fork,40.342896,-111.78425
Colts Neck,40.28761,-74.17237
Geyserville,38.6944,-122.8564
Dobbs Ferry,41.007220000000004,-73.864235
Morgan City,29.699370000000002,-91.20676999999999
Seal Beach,33.757908,-118.08613999999999
Lincolnville,33.006840000000004,-80.15536999999999
Carson City,39.1638,-119.7674
Wooster,40.80506,-81.93514
Havana,30.517633,-84.46461500000001
Lemont Furnace,39.91424,-79.66976
Camp Pendleton,33.21,-117.39
Taylorsville,40.6591,-111.92307
Griffith,41.550396,-87.428535
Riviera Beach,26.775340000000003,-80.0581
Benton City,46.271,-119.4914
Palm Desert,33.72775,-116.37185
Shiner,29.429129999999997,-97.17054
Fairchild AFB,47.63673,-117.65243500000001
Mojave,35.055073,-118.15536499999999
Monterey Park,34.062509999999996,-118.12285
Woodland Park,38.99388,-105.05693000000001
Shaker Heights,41.47394,-81.53707
Spencer,38.80363,-81.35406
Monmouth,44.84858,-123.227875
North Quincy,42.27704,-71.02033
Misenheimer,35.48486,-80.28839
North Haven,41.39093,-72.85954
Cedar Falls,42.48639,-92.44953000000001
Texarkana,33.42512,-94.04769
Whippany,40.82454,-74.4171
Lake Saint Louis,38.79755,-90.78568
Galesburg,40.94616,-90.36837
Haysville,37.564705,-97.350746
Ottumwa,41.024840000000005,-92.422165
Wilson,35.7034,-77.89923
Elkland,41.98618,-77.31081
Spicewood,30.47547,-98.15641
Wellington,37.266009999999994,-97.398926
Alhambra,34.095290000000006,-118.12701000000001
Glen Carbon,38.76054,-89.96766
Mason City,43.15357,-93.20104
Midwest,40.643,-93.098
Liberty Lake,47.67719,-117.09388
Bellefontaine,40.362625,-83.78434
Duty,37.0815,-82.1518
Willoughby,41.631207,-81.43519599999999
Greer,34.856884,-82.23299399999999
Dade City,28.364262,-82.187325
McCamey,31.13598,-102.2243
East Bernard,29.532321999999997,-96.08787
Uniondale,40.700379999999996,-73.59291
Export,40.41812,-79.6256
Anniston,33.65983,-85.83163
Ghent,38.732983000000004,-85.072815
Cottondale,33.200554,-87.40106
Farmingdale,40.72639,-73.42894
Layton,41.08299,-111.97528999999999
Addyston,39.136612,-84.71634
Guaynabo,18.35745,-66.111
Delafield,43.06084,-88.40371
Peterborough,42.87064,-71.95175
Township of Randolph,40.8501,-74.56626999999999
Oviedo,28.648106,-81.21007
New Britain,41.66688,-72.77131
Flint,43.01253,-83.68746
Weehawken,40.76955,-74.02042
Rio Hondo,26.236846999999997,-97.578735
Lakeland,28.0438,-81.95519
Hillburn,41.12143,-74.169525
Del Rio,29.36273,-100.89676
San Pedro,33.73585,-118.29229
Ayer,42.574825,-71.59969
Fuquay-Varina,35.58432,-78.80001
Laguna Beach,33.549618,-117.77963000000001
Otsego,42.449123,-85.69718
Moreno Valley,33.915794,-117.163895
Junior,38.97871,-79.94951999999999
Malden,42.420284,-71.07141999999999
Ridgefield,40.834270000000004,-74.00875
Howard,40.959415,-77.7664
Benton Harbor,42.149124,-86.44102
Vallejo,38.10409,-122.25663999999999
Rushville,39.63948,-85.44407
Crossville,35.94896,-85.0269
Carroll,44.2984,-71.54064
Benton,35.168194,-84.63766
Nisswa,46.492043,-94.316185
Reynoldsburg,39.96257,-82.78385
Burnsville,44.76774,-93.27772
Sylva,35.37149,-83.24179000000001
Stanley,38.5754,-78.50251
Fort Bliss,31.813570000000002,-106.41224
Beale AFB,39.11058,-121.35792
Galway,43.01869,-74.03152
Glen Arm,39.4487,-76.50050999999999
Ambler,40.15455,-75.22157
Melrose,45.674618,-94.81067
Fleming Island,30.106436,-81.7115
Weston,26.057117,-80.36832
Mill Hall,41.10729,-77.48443
Muncie,40.19338,-85.38636
New Hampton,41.41843,-74.42403399999999
Middleburg Heights,41.36144,-81.81291
White Sands,32.38093,-106.47944
New Smyrna Beach,29.041712,-80.94173
Willows,39.524044,-122.19937
Easley,34.837414,-82.62867
Henniker,43.1798,-71.8223
Mossville,40.8192,-89.5666
Westbrook,43.684845,-70.35712
Pocola,35.208,-94.4919
Edinburg,26.301740000000002,-98.16334
Caledonia,42.8078,-87.92425
Shafter,35.50051,-119.27178
Poulsbo,47.75735,-122.668945
Loop,32.91537,-102.41601999999999
Tipp City,39.97743,-84.205696
Gallipolis,38.8098,-82.20237
Newtown Square,39.97817,-75.41638
Fountain Hills,33.569706,-111.72645
Glassboro,39.702890000000004,-75.11184
Rancho Palos Verdes,33.74446,-118.38701999999999
Jonesboro,35.824806,-90.697174
Trinity,34.606759999999994,-87.08835
Indianola,41.31504,-93.57204
Fort Payne,34.44425,-85.71969
Cupertino,37.323,-122.03218000000001
Manteca,37.790222,-121.212814
Warrensburg,38.76279,-93.73605
Baraboo,43.471090000000004,-89.74429
White Sands Missile Range,32.56299,-106.56988
Seminole,35.2672,-96.6711
Point Comfort,28.67972,-96.56025
Rochelle Park,40.90732,-74.07514
Fort Leonard Wood,37.826763,-92.21859
Carpentersville,42.125225,-88.26342
Corning,42.14317,-77.05215
Belgrade,45.77604,-111.1769
Buellton,34.6226,-120.2018
New Hyde Park,40.7351,-73.68791
Millsboro,38.5915,-75.2913
Dickson,36.077,-87.38779
Halsey,44.384009999999996,-123.10981000000001
Avondale,39.822055999999996,-75.77722
Wappingers Falls,41.63534,-73.86345
Geneseo,42.788902,-77.77165
Royalton,43.8159,-72.54565
Conklin,42.06539,-75.81878
Rolling Meadows,42.051193,-88.01598
Ridley Park,39.88122,-75.3238
Black River Falls,44.30608,-90.80250500000001
Raeford,34.981,-79.2242
Amesbury,42.85675,-70.92896
Kahuku,21.702662,-157.99628
Aventura,25.95648,-80.13920999999999
East Hanover,40.81758,-74.34536
Pocasset,41.707405,-70.58406
Indian Lake,26.085,-97.4616
Plaquemine,30.28908,-91.23427
Allendale,41.04149,-74.12903
Kenner,29.988619,-90.25044
Saint James,43.982459999999996,-94.62692
Pardeeville,43.53776,-89.30011999999999
Milton,30.633995000000002,-87.04625
Zelienople,40.748028000000005,-80.115
Chancellor,43.3722,-96.98700000000001
Glendora,34.145313,-117.85335500000001
San Lorenzo,37.68104,-122.12441000000001
Minooka,41.45531,-88.26173
Marathon,42.44174,-76.03215
Wauwatosa,43.084152,-88.036964
Potomac,39.000071999999996,-77.18526
Miles City,46.406006,-105.84719
Nibley,41.679024,-111.85118
Laramie,41.311370000000004,-105.5911
Wallops Island,37.86257,-75.462906
Belcamp,39.469,-76.23329
Holliston,42.2295,-71.42528
Walled Lake,42.542137,-83.4562
Kitts,36.855920000000005,-83.29518
Bluefield,37.26984,-81.22232
Randolph,43.92507,-72.66594
East Bend,36.21755,-80.52009
Nellis AFB,36.24607,-115.05721000000001
Easton,40.701138,-75.24135600000001
Sharon Springs,42.79591,-74.61709
Ukiah,39.15266,-123.20228
Ennis,32.32931,-96.62527
Kearny Mesa,32.779540000000004,-117.14635
Lake Wales,27.90141,-81.58591
Walworth,42.525420000000004,-88.60249
Thornton,39.922173,-104.98338999999999
Franklin Lakes,41.01676,-74.2057
Columbia Falls,48.37246,-114.18151999999999
Royal Oak,42.486290000000004,-83.14444
Cedar Grove,43.567677,-87.81835
Setauket-East Setauket,40.930640000000004,-73.10178
Elkview,38.44288,-81.4804
Hot Springs,34.5037,-93.05518000000001
Prudhoe Bay,70.29222,-148.66943
Smoketown,40.03927,-76.1994
Muscatine,41.435833,-90.90444000000001
Avon Lake,41.490559999999995,-82.0472
Mountain Top,40.106770000000004,-75.95272
West Seneca,42.85006,-78.79975
Neodesha,37.416779999999996,-95.67827
Tukwila,47.47399,-122.26096000000001
Allegheny,40.469879999999996,-80.0157
Cooper City,26.05731,-80.27172
Shalimar,30.44575,-86.57911999999999
Forest City,35.33401,-81.8651
Tinker AFB,35.41888,-97.39520999999999
Ottoville,40.93227,-84.33884
Middlebury,41.52787,-73.12761
Oconomowoc,43.11152,-88.500175
Titusville,28.629833,-80.82249
Woodside,40.743107,-73.906136
North Hollywood,34.212723,-118.388374
Winter Garden,28.574694,-81.562035
Ochelata,36.60324,-95.98438
Naval Air Station/ Jrb,32.7765,-97.42338000000001
Castle Rock,39.368805,-104.85977
Clifton Park,42.865629999999996,-73.77095
Wilcox,41.57562,-78.68836
Wisconsin Rapids,44.38835,-89.79035
Telford,40.342735,-75.30373399999999
Yorba Linda,33.90402,-117.83646999999999
Mercer Island,47.57065,-122.22207
DeRidder,30.845488,-93.32025
Landover,38.934,-76.89664
Indio,33.72058,-116.21556000000001
Albertson,40.7748,-73.6428
Haverford,40.01317,-75.29435
Travis AFB,38.249443,-122.03889
Temple,31.090165999999996,-97.37905
Niskayuna,42.79578,-73.86744
Brewer,44.79674,-68.76142
Pentagon,38.90618,-76.98722
Hamburg,41.14848,-74.57348
Minot,48.23251,-101.29626999999999
Pico Rivera,34.004196,-118.09593000000001
Celebration,28.325290000000003,-81.53313
Oakley,37.99742,-121.71245
Yauco,18.035255,-66.86332
Ephrata,40.17982,-76.17884000000001
Dunmore,41.420506,-75.625
Manassas Park,38.784,-77.46970999999999
Wpafb,39.79145,-84.0688
New London,35.4432,-80.21921999999999
Leonardtown,38.29124,-76.63579
Hopewell Junction,41.543440000000004,-73.82359
High Springs,29.827571999999996,-82.60016999999999
Pleasant Grove,40.36412,-111.73853999999999
McCordsville,39.9081,-85.92276
Kentwood,42.909775,-85.58829
Yuba City,38.995495,-121.62196999999999
Aliso Viejo,33.56504,-117.72712
Warrenville,41.8153,-88.1569
Kosciusko,33.057503000000004,-89.59113
East Granby,41.93374,-72.71374
Grand Blanc,42.92753,-83.62995
Staunton,38.14958,-79.0717
Gordon,32.882090000000005,-83.33238
Orogrande,32.37121,-106.08443
